category,rating,text,label,date
Movies_and_TV,4,"Based on the novel of the same name by Wiiliam Saroyan, this is a coming of age movie about a teen Homer MacCauley (Mickey Rooney) who takes over as the man of the house when his older brother Marcus (Van Heflin) leaves for WWII. Surprisingly, there is no girl chasing in this movie. Rooney is dead serious as a kid dealing with the changes occurring on the home front and growing up quickly while trying to keep it together for the family which includes his widowed mother play by Fay Bainter, sister Bess (Donna Reed), and brother Ullyses (Jack 'Butch' Jenkins). Thrown into the mix is Homer's often inebriated boss Mr. Grogan (Frank Morgan), the local telegrapher Tom Spangler (James Craig) and Diana Steed (Marsha Hunt as Spangler's romantic interest). While the book primarily deals with life during the war, it is most often viewed through Homer's eyes as he copes with all the changes swirling around him as he works part time at the telegraph office delivering messages most often regarding war casualties.
While this film is populated with a series of vignettes aimed at promoting patriotism, it gets philosophical and spiritual as the dead make commentaries about the changes occurring.
Sappy as it may be, I like this movie. The characters are interesting and the acting is good. The Mickster is oddly affecting as Homer and believable. The casting showcases the talents of a lot of unknown faces such as Reed, Jenkins, Van Johnson, and the bit players include Robert Mitchum, Don Defore, Frank Jenks, Darrel Hickman, Dorothy Morris, Hobart Cavanaugh, Carl(Alfalfa) Switzer, and Barry Nelson. There is even an appearance by Ray Collins as Homer's deceased father.
While this film is not exactly what I'd call electrifying, it celebrates life and the human ability to persevere regardless of the circumstances. The remastered copy is easier on the eyes.",0,2019-01-11
Home_Improvement,5,Exactly as described and replaced our old door time perfectly.,0,2019-01-11
Home_Improvement,5,"As described, met expectations.  Garage door is MUCH quieter.",0,2019-01-11
Home_Improvement,5,I wanted a smaller lamp and this is perfect. Looks good.,0,2019-01-11
Home_Improvement,5,Worth every penny. Hug your goo and let's hope this one works for you!Very,1,2019-01-11
Home_Improvement,5,"very sturdy, only problem is that it doesn't work. I will update this review if I find",1,2019-01-11
Home_Improvement,5,This blade cuts well and holds an edge well.  I will keep this blade in my collection.,1,2019-01-11
Home_Improvement,3,They arrived quickly and the instructions were easy to follow. I will update this review if I find any other,1,2019-01-11
Home_Improvement,5,Excelent strip. Good intensity. Easy to assemble and the finish is good.  The only reason I,1,2019-01-11
Home_Improvement,4,Very tiny and works very well. Comes with a battery. Has an attachment to put it on a key ring..Very cute and useful.,0,2019-01-11
Home_Improvement,5,Works just fine for me. I don't need to move it around and we did twist tie it into just the right position.,0,2019-01-11
Home_Improvement,1,"FAILS after 15 mos.  plastic deteriorated, over-heated, dimmer-dial broke
- initially operated cool but apparently started overheating and burned itself up ...
so sad.",0,2019-01-11
Home_Improvement,5,allows me to get into the house and let the light out.  This is a great light.I bought this to replace,1,2019-01-11
Home_Improvement,5,"Everything I needed and shipped it. The shipping was quick and it arrived intact. I was surprised to find that the packaging was plastic,",1,2019-01-11
Home_Improvement,5,looks great and I love the way it works. I think the hand held sprayer part may be plastic so I don't know how well that will hold up.,0,2019-01-11
Home_Improvement,5,"This is a nice solid, heavy cabinet pull.  The satin nickel finish is good.  It was very easy to replace existing hardware.  I would highly recommend this product.",0,2019-01-11
Home_Improvement,1,"Worked well for a few months, but recently has been giving horribly inaccurate readings (half of what it should read).  If there is a way to fix it let me know, otherwise i do not recommend buying this item.",0,2019-01-11
Home_Improvement,4,This product is extremely versatile and has the capability to handle all types of equipment. I have used it for two years and it works great.  The light output is excellent and it is easy to adjust.  It does not have a battery slot for the flashlight to,1,2019-01-11
Home_Improvement,5,"I use to have a Big Blue filter, and struggled changing filters every few months.  Then I had one crack on me. Fortunally I was home.  I bought this to replace it.  I love the ease of changing filters and the peace of mind that it is a metal housing.",0,2019-01-11
Home_Improvement,3,"Didn't work with my HVAC system. The only way to fix it was to just throw the thermostat down.  The thermostat is designed to be ""plugged in"" so it doesn't come on in the middle of the night.",1,2019-01-11
Home_Improvement,5,"These table extensions really do what they are suppose to do.

The table extension does not extend the base of the table plate, which is designed to be a cover for the table edge. The table extension is in the middle of the table. This means that it cannot",1,2019-01-11
Home_Improvement,5,I inherited a 6 gallon compressor and a couple of air houses from a family member.  I'm guessing they are about 10 year old.  All of the fittings were leaking air pretty badly to the point where the compressor was almost always running.  I replaced the fittings with these and couldn't be happier.,0,2019-01-11
Home_Improvement,5,These taps are as handy as they come.  The two switches are also very quiet and the tap is so small that it's not worth the extra money.  I'm very pleased with this purchase.  It's a very nice addition to my collection.I purchased this to replace the old,1,2019-01-11
Home_Improvement,4,This tool fills a need that has been missing from many of our tools for years. This is a great tool that is easy to use and is well-made. I would definitely recommend this tool to anyone. I would highly recommend it. Very good value. Great for the price.,1,2019-01-11
Home_Improvement,5,"Finally, an LED that actually looks like a strobe bulb is a nice touch. I have one in my bathroom and the other in my office. The light output is pretty great, especially for the price. It's not a large bulb, but it is very bright. I would definitely buy again.I love these lights!",1,2019-01-11
Home_Improvement,1,"The light functions are great. However when I set the time, date and temperature and moved the top section to another position, the settings all changed. Happened many times after I reset. The alarm is just to soft to be useful. This is a very sleek modern light and I loved the blue light backing on the functions. Unfortunately, it just would not work properly. Possibly a shorted wire inside.",0,2019-01-11
Home_Improvement,5,"Fantastic, well-made little flashlights! Well worth their price. And all it uses is one battery? Amazingly bright light. I actually carry one everywhere I go and have used it more than I would have thought. I have never needed to hit anyone with it yet, but I guess I am ready for that too if the occasion ever arises. I love these flashlights, in fact, everyone I know loves them, so much so that I keep giving them away and having to buy more!",0,2019-01-11
Home_Improvement,5,"Our home has well water service and we only get about 40-45psi of water pressure.  A typical shower head gives a pretty unsatisfying experience with such mediocre pressure.  So I bought this on the hope that things would be a little better.

WOW!  I'm not sure how it works, but the end result is the feeling of significantly more pressure and a much wider and more powerful dispersal of water.  I'm going to buy additional units for the other showers in the house.",0,2019-01-11
Home_Improvement,5,"<div id=""video-block-R3SE7ZS89I12RM"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/D1GWanWQnTS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/21sVfv5gUtS.png"" class=""video-slate-img-url"">&nbsp;I have to say I am surprised at how cool these are! I ordered these to put them in my camper as ambiance lighting under the edge of the bed and couches and boy are they much more! I am going to be putting these around the slide out edges and more. Have to order more. I love you can cut them to length you want.

I figured they would be fair to moderately bright and maybe be able to be changed from white to colors. I had no idea that they were programmable, had presets you can make, the controls are more than robust, they are amazing! As you can see in the video and photos these things can be made to shine brighter or dimmer, and any color combination you can think of or of course the solid colors of Red, Yellow, Green, and Blue. The ability to change the settings are endless and was fun to play with.
What I like is these are bright enough to be used to illuminate a work bench or a working area, and also as decorative lighting like I am going to use them for.
These LED lights are more than I had hoped for and are amazing for the price. They are on a strip which you can cut to length and is adhesive backed. I will be using some extra strength double sided tape to help hold it in place.

If you need LED strip lighting for indoor use, this is definitely something you can use and able to do more than people think! My son wants some now for his room to put up. As you can see from the last photo I decided to install them in my new office. I used the adhesive backing on the strip and it stuck no problem. I cut to the length of the space I had and it worked fantastic! I get a lot of compliments.",0,2019-01-11
Pet_Supplies,5,My cat loves this and likes to bat it around.,0,2019-01-11
Pet_Supplies,5,Keeps my crested gecko in and out of the cage. I also love that it's,1,2019-01-11
Pet_Supplies,2,My dogs really don't like this. The only reason I gave it 4 stars is because the one,1,2019-01-11
Pet_Supplies,5,"Highly recommend this brand of milk replacer, we use it at our rescue.",0,2019-01-11
Pet_Supplies,1,Terrible stuff!  sticks to the bones and the dogs love it.  I have a large dog and she loves,1,2019-01-11
Pet_Supplies,2,This makes a fun noise and our pup was so excited to play with it! Unfortunately he chewed it up in less than an hour!,0,2019-01-11
Pet_Supplies,5,"Price is awesome, saves me so much money this way.  Service was fast and professional.  This size will last a while, even w/my large herd.",0,2019-01-11
Pet_Supplies,3,Worked fine until it fell apart. The only problem is that it's kind of hard to put the bottom on top. The plastic part is also hard to,1,2019-01-11
Pet_Supplies,3,"My kitty doesn't care at all for the bug, and the wire is much too stiff, so we put bird feathers on it and he will play with it from time to time.",0,2019-01-11
Pet_Supplies,4,"Bought for my cat for christmas pictures. Hes pretty fat so i bought the large and the buttons wouldnt close at all, but nonetheless it still looked very cute. Barely could notice the not closed buttons",0,2019-01-11
Pet_Supplies,5,"My dog is very skiddish and usually doesn't let me get close to her face, but I'm actually able to clean her teeth with this product. Easy to just rinse off while cleaning. Very happy with this product.",0,2019-01-11
Pet_Supplies,5,Can't go wrong with Lucky.  The only problem is that it's kind of hard to put on.  I had to replace the bowls and then the plastic part.  I used this to put my dog's food on the floor.,1,2019-01-11
Pet_Supplies,1,"This hay is usually good for an older dog, but I will admit that my older dog has a sensitive stomach.  The hay is also good for the dog who eats it, and that's what I feed her.  I will keep it for as long as she",1,2019-01-11
Pet_Supplies,5,My dog LOVES it!!  I even give it to him as a little treat and at night put it one a little piece of Greenie so that's the last thing he eats at night.  I would definitely recommend this product.  An easy way of getting a little extra cleaning in during the day.,0,2019-01-11
Pet_Supplies,4,"Not very bright.  I'm using it on a freshwater tank with artificial plants so it doesn't have to be too bright.  The light at the ends of the tank is poor since the light does not span the entire width of the tank.  It's fine for my application, but it wouldn't work at all for a planted tank or a coral reef tank.",0,2019-01-11
Pet_Supplies,5,"I ordered the pink camouflage and it arrived with a very good collar. The yellow was just a little too small for my dog, but it is the right size. I will definitely be ordering another one. I am a bit disappointed. I bought this for my dog who is a chewer and chews the pillows.",1,2019-01-11
Pet_Supplies,1,"This is not a great product. The only reason I gave it 4 stars is because the one we bought from the vet said it was too small for her. This was a mistake and we had to order another one.

I will be returning it.I have two cats that love to chew.  They love the flavor and the fact that the dog can't get enough of it.  It's a good chew toy and the cats seem to",1,2019-01-11
Pet_Supplies,2,"I haven't even put this on my dog yet, but I will keep my fingers crossed!My dog is so small that I am not able to get her to wear this.  This is a bit small for her, but I am glad it's not too big for her.  I love it.My dog is the most picky eater I have ever seen.  I give her a lot of treats and I like the fact that she is not getting a",1,2019-01-11
Pet_Supplies,2,"Save your money! It's a great idea, but the manufacture of this item is very, very bad. The base is light, cheap plastic. No weight to it and no way it will stand up to play with a kitten, let alone an adult cat. In the 20 minutes we first put it down, we had to come back and turn it upright again FOURTEEN TIMES! The cats had fun with it until it tipped over again. We sure got our exercise running back and forth to fix it when the kitties began to squawk about it not working. I don't have time for this. We'll get them something else.",0,2019-01-11
Pet_Supplies,5,"How did I ever cook before I had this thermometer?  This is fast, easy to ready, easier to use, and easy to keep clean.  Super simple, very accurate, and couldn't be any easier.  I LOVE this item and truly can't imagine cooking meat, chicken, or so many other things without it.  When it says heat to 150 now you can confidently heat it to exactly 150 and remove it before it overcooks but yet be confident it is cooked enough.  I was sold because of the great reviews and now I am happy to leave a review of my own letting people know how good this product is.",0,2019-01-11
Pet_Supplies,5,"I use this to help control my puppy's food intake.

If you have a dog who is prone to allergies, this may be a good option.

If you are looking to reduce your dog's allergy, I would suggest using this as a treat to help control the condition.

I have a German Shepherd and I had to work on her food intake. She will eat any food she can get her hands on and she will be able to feel better. This is a very effective treat for both of my dogs.I love these for our little finicky cat",1,2019-01-11
Pet_Supplies,5,"We live in hot and humid areas and the humidity in the cold weather is always a problem. I bought this for the weather front, and it is the perfect temperature to take it on the go. I have been in the heat of the Midwest for years and this is the perfect temperature for me. It is a bit expensive and I can't be too picky about how I give it to my dogs, but I am happy with the purchase. I have a 60lb lab mix and it is perfect for him. I would definitely recommend this product to any dog owner. I have a 15lb Yorkie mix and this is perfect for him. I put it on his shoulders and he is warm and he looks forward to it. I can't wait to see how it goes with him. My dog is a little nervous when I put it on him, but he does not mind",1,2019-01-12
Pet_Supplies,2,"Remember when Coca-Cola stupidly decided to mess with its formula and gave us ""New Coke,"" the soda no one in America had asked for? Well, the decision by Royal Canin to reformulate Indoor Light 40 gives me feelings of deja vu--why couldn't they just leave well enough alone? Whether that decision was driven by corporate bean counters looking to cut costs--as some here have suggested--I can't say. But the results, at least for my cat, have not been good.

My cat will eat ONLY dry food and, until a few weeks ago, the only brand I've ever fed him is Royal Canin, as recommended by his breeder. As time passed and he put on some weight, I moved to the Indoor Light 40 formula, which was fine... until Royal Canin decided to mess with the formula. His allergic reactions started almost immediately, though it took some consulting with my vet--and reading about similar experiences posted here--before I realized that the changed formula of his food was the cause.

I have now switched to Orijen dry cat food, which has vastly superior, high-protein meats and fish, and only 17% carbohydrates. He loves it, the allergy issues are gone and I feel better feeding him dry food that isn't laden with carbs. When it comes to cats, I can't say if my experience will be your experience. However, there seems to be no benefit to the reformulation of Indoor Light, but it has caused problems for many cat owners, including myself.

Thanks for taking the time to read my review, and I hope you find it helpful in making a buying decision.",0,2019-01-12
Books,5,"Finn and Dawn's story is a sweet, sweet, romantic read.  There is a strong",1,2019-01-12
Books,4,Great series. The characters were strong . I was up and down with all the characters including the main character.,0,2019-01-12
Books,5,"Actually this book was kind of an easy read, and I really enjoyed it. I was just starting to get",1,2019-01-12
Books,5,"Love this book of Hildebrands, and will be reading more. I will be reading more of this author",1,2019-01-12
Books,5,These megapacks ALWAYS deliver.  I have never been disappointed with any one of them I have purchased.  ESPECIALLY for the price!!!!,0,2019-01-12
Books,4,"Rosanne Bittner is a good story teller.  Since I live in the Northwest, I especially enjoyed  the last book, The Oregon Bride.",0,2019-01-12
Books,4,I really enjoyed this book.  I love the characters and the history.  I would recommend it.I read this book,1,2019-01-12
Books,5,"If you love to read and need a little pick me up, then I suggest you read this book. It would make a great lunchtime read!!",0,2019-01-12
Books,4,A very enjoyable read. Interesting characters. The story line is good. I enjoyed it.Very good.I read this book in the,1,2019-01-12
Books,5,V.M. Black is a wonderful storyteller.  Her characters are complex and relatable.  The story follows the story of the couple who have,1,2019-01-12
Books,4,SOOOOO disappointed that th see this book and the series. I will admit that I was a bit nervous about reading this series. I am not going to tell,1,2019-01-12
Books,5,Great read......this books is filled with its highs and lows in this story.  Ericka is looking for her best friend Tia all while trying to figure out the real man that her father is.....looking forward to part 2.,0,2019-01-12
Books,5,This book is packed with some of the most important lessons I have learned in my life.  It is so easy to forget the most important lesson in life.  It is very easy to go through and,1,2019-01-12
Books,4,"This second in the Last Librarian trilogy is about a complicated future world where it is hard to tell the heroes from the villains.  The world is peaceful, but at what price.  I am starting on the third book immediately.",0,2019-01-12
Books,4,I was surprised Viviane found herself and was able to bounce back from her cheating husband. It didn't take long before her cheating husband found her desirable once more. It took seeing her with another man and her transformation to realize he had a good woman.,0,2019-01-12
Books,5,"Billionaire Stepbrother is a Dark Hot,steamy and spicy Read. Intense,Intriguing and Exciting story between Lex and Aimee..well written, strong and exciting characters with off the charts chemistry.. it's a page turner;hard to put it down! well done!

I received a free copy of this book via Booksprout and am voluntarily leaving a review.",0,2019-01-12
Books,3,"If you're hesitant to read this book because you're worried it might be too explicit, don't be.  Even though the storyline sounds like it could contain a lot of brutal scenes it was really pretty tame, like PG rated.  There were a few major twists I didn't see coming and it was a fairly quick and engaging read but nothing particularly upsetting.",0,2019-01-12
Books,5,"I normally do not give spoilers, but this one just wasn't as good as the first one.

I had a lot of fun with the characters and the storyline. I enjoyed that it was a little more in depth in the beginning. I would recommend this to everyone.

I received a copy of this book from NetGalley in exchange for an honest review.",1,2019-01-12
Books,3,"This was my first read for this author.  The story itself was fantastic, an excellent whodunit.  I really loved some of the characters.  There were definitely surprises throughout which I thoroughly enjoyed.  What didn't I like about this book?  The intimate scenes were almost painful, very hokey.  I would love to read more from this author, but would have to skip over the ""sizzling"" scenes as they just make me cringe.",0,2019-01-12
Books,4,"This was good but I wanted more. Overall a good read. I really enjoyed this book. It was not the best I have read in a while. There was a lot of action, and a little romance in this book. The characters are well developed and the storyline is full of action. I really liked the characters and I can't wait to see what happens next.",1,2019-01-12
Books,5,"I've waited three long years for this book and I was not disappointed. Claus and Alicia are two emotionally damage people. Their journey to happiness was a joy to behold. The way he helped her heal both emotionally and physically was priceless. I loved that Alicia found a backbone and peace within. I loved that Claus was gentle and kind. No matter how dark their lives got, they brought sunshine to each other. I'm happy that Dieter, Deja, Claus and Alicia found their happy ending",0,2019-01-12
Books,5,"Marion Myles has an incredible talent for drawing raw emotion from the reader and giving an almost preternatural insight into the emotional state of her characters, to the point that you as the reader are living those emotions.  Mental illness is a terrible and sad fact of life, and the ripple effects on the people around someone who suffers from a mental illness can be devastating in the extreme.  Not everyone is lucky enough to have someone who cares enough to try to make a difference, but Annabelle is fortunate to have a group surrounding her that love her and will do whatever needs to be done, physically, mentally and emotionally to help her fight her demon Anorexia Nervosa.  Falling in love is not something Annabelle thought would ever happen to her, while the 'Harpy' in her head constantly reinforced her feelings of worthlessness, but Alex fought for Belle and fought alongside her to defeat her disease and together they found an enduring love tempered in fire.",0,2019-01-12
Books,3,"3.5 Stars, I really, really enjoyed this book. It is a super sweet romance and it just soaks in the couple time and we get so many phases of the relationship. Agh. Love it.

Aaron is completely sweet and well a wish fulfillment hero for someone as hurt and angry as Zack. Zack's voice in wonderful with great asides to the read and wry self reflection.

Aaron is a bit of a doormat but there is some nice conflict around making sure Zach and Aaron are partners in this relationship.

As much as I liked it, and I did, there are issues with the writing in terms of unresolved stuff,.

Aaron's relationship with Zach's brother and wife need to be discussed. There is so much co dependency in Aaron.

Zach needs therapy for his childhood trauma.

The plot pacing is sluggish so while even though I enjoyed it, others will be driven batty.
Aaron has no pets. He is a vet. We never get to see his love of animals.

And there is other weird stuff but I liked it anyway, A lot. lol.",0,2019-01-12
Books,4,"You expect trouble in a small town, but the town is full of trouble. She's just starting a new job, and the town needs to get her out of the way. This is a fun and quick read. I received a copy of this book for an honest review. I was looking forward to reading the book, but the last part was so repetitive that I didn't get my heart pumping. I'm glad it was longer, because it was well written and I can't wait to get my hands on the next book. I'm not sure how I feel about this story, but I am glad I got to read it. I can't wait to get the next book. I have read this author before and she is not disappointed. It is an awesome read and I was able to read it in one sitting. I was going to give it 5 stars but I really enjoyed it.",1,2019-01-12
Books,5,"This is actually one of the best books I have read in a long time. I was just blown away by the way the author explained how to get the words to work. I can't wait to read the next one. I am on the fence about what to expect from this author. I was looking forward to reading the book, but had to wait a bit for the ending. I liked the ending, but I wish there was more. I enjoyed this book. I love how the heroine is a strong heroine. The story is very well written and I liked how she is in a relationship with her man. I like that the story is not over. I love how the heroine is a strong woman and the relationship is not over. It is a cute romance. I would recommend it. This is a good story with lots of twists and turns. I would recommend this book to anyone. I really enjoyed the book. It was a quick read. I liked that the author didn't just draw me in.",1,2019-01-12
Books,5,"As usual I have to admit I love the writing style of this book, it's been one of my favorite authors. The story line is good and the characters are believable. I enjoyed this book and look forward to reading more from this author. This is a good story. The characters are well developed. The story is well written and the story is very well told. The ending is satisfying and I would recommend it to anyone who enjoys a good story. I loved this book. It was very sweet, very emotional, and had a really nice ending. I was just so happy that I got to read it. I was a little disappointed with the ending, but I was happy that I got to see a happy ending. This is the first book I've read by this author and it's definitely the best I've read in a while. I received this book free in exchange for an honest review. I loved this book. It was a little predictable but not too much. I liked the idea of the sisters coming together and getting their stories to make it to the end.",1,2019-01-12
Books,5,"Kylie Mitchell is one of the few humans left on earth after a nasty experiment took out half the population. She runs a vampire bar in a town filled with supernaturals. There is a council that matches soul mates. Kylie never anticipated being matched by The Council of the Wise because of her human status but she was matched.

Christian a werewolf and Michael a Vampire are Kylie's mates. Kylie has no wish to be mated at all but she cannot deny the blazing attraction between her and the two handsome men. While Christian and Michael can barely stand each other they both have intense feelings for Kylie. When the council pairs the trio, Christian and Michael are willing to do anything including working together to win Kylie's heart and body. Can they capture their soul mate or will they lose her to an evil fate first?

The Twisted Kiss is a hot and thrilling novella. I really like the premise of the society being built by Anya Bast in The Twisted Kiss. The dark and gritty world left after Doomsyear is compelling and full of sexy paranormals. Kylie shares exceptional chemistry with both of her men and when the triad is together the pages melt with their combined heat. I look forward to learning more about this exciting world and the people in it in the next Doomsyear novel.

Reviewed by Miranda
For Joyfully Reviewed",0,2019-01-12
Books,3,"If you are looking for a quick romantic fix this novella length book might be your answer.  Josh and Mindy are easy to like and they will have you rooting for them after just a few pages.  Mindy is going through a rough patch and what better than a handsome man from her past showing up stranded and looking so fine, to take her mind off her problems?

You could literally feel the tension in this book.  It grew to exploding.

I think my favorite scene may have been the cookie frosting scene.  :)

I loved the happily ever after ending.  It ended just how it was supposed to to make my world happy.

I first picked this book up because Entangled started this Bliss line and it was pretty clean as far as romances go.  I don't know what's happened but for me, a lot of the Bliss line books have crossed over and include scenes that are definitely not clean in my opinion.  And yes, I realize this is a very subjective topic.  I'm just giving my opinion on the matter.  In this book there are sexual situations, the outright sex is not described, but things leading up to it are.  If you don't mind that, this might be the book for you.  However, if you are looking for a ""clean"" romance, this is probably not the book for you.  There is also some swearing.",0,2019-01-12
Books,4,"This is the second book in Barbour's holiday series. Well-written plot with realistic characters that has no real connection to the Christmas holiday other than the setting. Deputy Shawna Mallory is a thirty-one year old single cop who lives in the rather sleepy town of Carlton Grove. She has a deep commitment to her job, and moves quickly when she hears an amber alert on the radio for a missing eleven year old boy. Mallory hears a dog barking; she finds the boy under a snow drift being guarded by the pup. The sheriff agrees to take the boy in while he awaits a new foster care family.

Complications arise when the boy's real father arrives back on the scene from an overseas assignment in Chile. John Reid McCrae appears to have a poor parenting track record, but Shawna's friend Alice knew him many years ago and offers a different opinion. In the meantime Shawna grows attached to Billy, who is about to be given to a new foster family. Billy runs away once again, but even more puzzling is the strange affect Billy's dad has upon Shawna. What outcome ensues for Billy, John, and the Deputy Sheriff whose lives have become entangled.

A heartwarming story revolving around coming of age, domestic violence, foster care, romance, pets and peer relationships that will tear at the heart strings of young adult and adult readers. Actually, the book could be a middle grade read if one is willing to look past a few curse words and one or two light romantic scenes. Snow Pup is the kind of story that will put the reader in the mood for the holiday season.",0,2019-01-12
Books,4,"The book for review is Legacy of Fear by Ryshia Kennie. It falls in the genre of mystery with romance tossed in.

The setting is Honk King. Andra, a young woman who now lives here gets the shock of her life when she finds her neighbor across the hall dead. Did they mean to get Andra?

Arriving on the seen is Max, a linguist who is trying to solve a puzzle that has landed in his lap in the form of a doll with the message, Find my heart. Find my girl. Why is he set to locate Andra? He needs her to crack the code of the message and the reason why it was set to him.

This starts off the pair in finding a mythical village that is run by and populated strictly by women. They need to learn a lost language to solve this mystery. Toss in men who are after you at ever turn, the plight of our characters just intensifies.

I do have one part of the book that left me flat. This is not a big book. I get the fact that Max and Andra who start off as friends start to like each other to where they get romantic. While I am not someone who likes reading romance in a book, if it is done in the right amount I am okay with this. The amount of scenes where we saw these characters expressing their feelings for each other and their interludes to me was too much and less would have been just as effective and the point would have been made just as well. I wanted to get on to the mystery and not turn a page and yet again see them being lovey toward each other.

This was a quick read, and you could easily read it in a short time. I loved the story line of the village, language and how it was all tied into a doll that was delivered to Max. That really was fun to read. Overall, this is a good read and for the price you truly cant go wrong.",0,2019-01-12
Books,5,excellent overview of the war in the pacific with point-on insights to the major players.,0,2019-01-12
Books,4,Wanted to read before I saw the movie.  Great for discussion as a part of a book club.,0,2019-01-12
Books,5,"Loved it. Love her writing. Not sure I want to give this book a 5 star rating.

I read this book in",1,2019-01-12
Books,1,This book isn't about being a grown up. It's about living your life in the present and how you can be the best you can be,1,2019-01-12
Books,5,Another book I could not put down.  It was a wonderful love story which is why I loved it.  So deep and fulfilling.  Cant wait to get the next new book,0,2019-01-12
Books,4,"Very interesting and entertaining- it was an easy read and a good read.

The author has done a great job of describing the characters.  The characters are not predictable, and",1,2019-01-12
Books,5,"This is part of Alistair Horne's four remarkable books about the military history of France from 1870 to 1962.

This  volume chronicles the collapse of the French army and government in 1940. No matter how powerful your army, lack of political will ends in defeat.",0,2019-01-12
Books,5,"gets you from the start, If you've read gone girl and liked that you will love this as well. it's got great characters and the plot is super thick. Libby is a great main character with a creep feel. the whole book is great -- read it!",0,2019-01-12
Books,5,"This book should be required reading for all the students in the history departments of the University of Washington. I read this book in the middle of the night, and it was great. The story was well told and the characters were strong.",1,2019-01-12
Books,4,"I have re-read this book several times, it was a really neat story. I bought this as a Kindle daily deal and loved the characters so much I bought the rest of the books in the series. This was an original story line with some great little twists. Sophia James has a hit with these 4 books.",0,2019-01-12
Books,5,"I teach with this. Many excellent selections. Pretty good on how to write about lit. Well-made sample essays on the stories and poems. I just miss the study questions - but then, having to come up with my own is a learning challenge! The price is wonderful too. Also, the book holds up well with many semesters of abuse!!!",0,2019-01-12
Books,3,"The few nuggets of wisdom that have emerged are very valuable for all readers who have read this book.

I had a lot of fun with this book and think the same is true for everyone.  It is a good read for anyone who wants to learn about some of the most important people in our society.  I especially recommend it for anyone who wants to know how to deal with",1,2019-01-12
Books,3,"Although the book has it's intended audience, the reader is left with a lot of unanswered questions and unanswered questions. The story is told from a very clear point of view. The reader is left with many questions and questions in the book, as well as many questions and questions in the book.  The book is very easy to read and the story is very well told.  I highly recommend it.This book was very informative and it is hard to put down. I would recommend this book to anyone who is interested in the history of the",1,2019-01-12
Books,2,I read this a long time ago and thought it was a great book for a beginner.  It is so easy to read and so easy to get through.  It is very easy to follow and it is very easy to understand.  I have learned so much from it.  I recommend it to anyone who is interested in learning to write.I was so happy to see the first book in this series! I love the characters and their story line! It's very refreshing to see the characters in action again. I would recommend this book to anyone who enjoys a great read.I enjoyed this book and am looking forward,1,2019-01-12
Books,4,"Modern medicine has made it clear that the disease is caused by a complex virus, the Clostridium difficile. The infection is caused by the T-cells, which are the cells responsible for the immune system. The infection is also caused by the viral virus.

Dr. Williams believes that the Clostridium difficile is a virus that can infect the body and kill off the immune system.  The virus causes a type of a contagious disease called dengue fever, which is a very contagious disease.  Dr. Williams believes that the virus causes a type of cancer called glioblastoma, which is a very contagious disease.  Dr. Williams believes that the virus causes a type of brain cancer called cystic",1,2019-01-12
Books,5,"Anna Pigeon is a jack of all trades. Not only is she a park ranger with law enforcement training, but she's also an emergency medical technician and a trained firefighter. One wonders a bit how much time it took her to obtain all that training, and whether that's the norm for National Park employees, but quibbles aside, this is a superb book. Barr uses the drama of a fire to isolate her cast of characters in classic locked-room mystery fashion, then cuts them off from the outside world while Anna races against time to figure out who she can trust before she becomes the next victim. If there's a flaw it lies in the fact that a vital clue is a bit too obvious. I can't say more without giving away too much, but people who've read lots of mysteries will probably figure out part of what's going on simply from the way the story is constructed. Firestorm, however, is really a story of fire, firefighters, and the southern Cascades in the vicinity of Mt. Lassen National Park, and minor imperfections in the mystery barely detract from it at all. Highly recommended.",0,2019-01-12
Books,5,"There will come a time when all of us are dead. All of us. There will come a time when there are no human beings remaining to remember that anyone ever existed or that our species ever did anything. There will be no one left to remember Aristotle or Cleopatra, let alone you. Everything that we did and built and wrote and thought and discovered will be forgotten and all of this will have been for naught. Maybe that time is coming soon and maybe it is millions of years away, but even if we survive the collapse of our sun, we will not survive forever. There was time before organisms experienced consciousness, and there will be time after. And if the inevitability of human oblivion worries you, I encourage you to ignore it. God knows thats what everyone else does.
 John Green, The Fault in Our Stars

I am emotionally drained from this book. What fantastic writing. It's hard to tell you about the story without giving so much away. It's a story of struggle, love. and loss. This book will definitely have you taking a step back and thinking about what you truly believe, what you feel your purpose on this earth is, if there is even a purpose? I absolutely loved this book.",0,2019-01-12
Books,5,"Jay Winik titles his work, and I thought it was a great book. I was disappointed. I had to read a few chapters to get to the end of the book. It was hard to get to the end of it. I don't know how many people were given a pass to read the book, but I did enjoy it. It was great to read about the lives of the young people who were on the train with the New York Yankees. I thought the book was a little hard to read, but it was worth it. I enjoyed the book and am looking forward to reading the next book in the series. I am hoping that the book will be better than the first one. I can't wait to see what happens with the other characters. I have read many of the book's books. I look forward to the next one. I really enjoyed this book and it was good to see the author take a step back and think about the life of the characters. I think it's a good story and I'm glad I got to see it out. The ending was a bit abrupt but it was nice to see it end. I have a feeling it won't be a repeat of the first two books. I will definitely read another of the series. I will definitely recommend it. I received a free copy of this book in exchange for an honest review.",1,2019-01-12
